customer_id,is_premium,pet_type,total_orders,total_spend
3177,TRUE,Dog,9,3400.22
3178,FALSE,Dog,16,8169.16
3179,FALSE,Dog,13,6936.91
3180,TRUE,Dog,11,0
3181,TRUE,Dog,14,4819.99
3182,TRUE,Cat,17,4806.26
3183,TRUE,Cat,7,0
3184,FALSE,Dog,14,3631.89
3185,FALSE,Cat,8,1235.85
3186,FALSE,Cat,12,0
3187,FALSE,Cat,12,1453.92
3188,FALSE,Dog,9,4451.06
3189,TRUE,Both,7,0
3190,TRUE,Cat,10,4893.46
3191,FALSE,Dog,10,119.82
3192,FALSE,Cat,9,0
3193,TRUE,Dog,11,0
3194,FALSE,Cat,11,2658.54
3195,FALSE,Cat,10,2127.83
3196,TRUE,Dog,14,6555.06
3197,FALSE,Dog,14,1531.67
3198,FALSE,Dog,12,4121.16
3199,FALSE,Dog,8,709
3200,TRUE,Dog,11,717.93
3201,TRUE,Dog,9,0
3202,FALSE,Dog,8,908.28
3203,TRUE,Dog,9,487.59
3204,FALSE,Cat,11,5935.91
3205,TRUE,Dog,7,2557.3
3206,FALSE,Cat,12,1957.14
3207,FALSE,Both,10,4992.95
3208,FALSE,Cat,11,5784.69
3209,TRUE,Dog,5,3389.05
3210,FALSE,Both,10,0
3211,TRUE,Cat,10,3676.6
3212,FALSE,Cat,10,3122.88
3213,FALSE,Cat,6,2306.7
3214,FALSE,Cat,12,1362.25
3215,FALSE,Cat,13,0
3216,TRUE,Cat,11,1671.95
3217,TRUE,Dog,5,0
3218,FALSE,Dog,16,1209.21
3219,FALSE,Dog,9,4094.12
3220,FALSE,Dog,11,5850.22
3221,FALSE,Dog,6,3309.09
3222,TRUE,Dog,13,3773.78
3223,FALSE,Dog,17,1794.36
3224,TRUE,Cat,9,2223.59
3225,FALSE,Cat,11,0
3226,TRUE,Dog,7,1626.43
3227,TRUE,Cat,10,7562.95
3228,FALSE,Cat,4,0
3229,FALSE,Dog,8,0
3230,TRUE,Cat,6,2216.26
3231,FALSE,Dog,8,7587.74
3232,FALSE,Cat,9,256.07
3233,TRUE,Dog,9,387.39
3234,TRUE,Cat,8,0
3235,FALSE,Dog,11,0
3236,FALSE,Cat,7,0
3237,FALSE,Cat,18,0
3238,FALSE,Cat,5,0
3239,TRUE,Cat,9,3891.24
3240,FALSE,Cat,9,0
3241,FALSE,Dog,9,4446.66
3242,FALSE,Dog,13,0
3243,FALSE,Dog,6,8984.43
3244,FALSE,Cat,11,2303.18
3245,TRUE,Cat,16,8973.81
3246,TRUE,Cat,12,2478
3247,TRUE,Cat,9,1648.38
3248,FALSE,Cat,8,0
3249,TRUE,Dog,9,1069.73
3250,TRUE,Cat,12,549.46
3251,TRUE,Cat,14,0
3252,FALSE,Both,8,2572.82
3253,TRUE,Dog,10,1091.27
3254,FALSE,Cat,7,4153.74
3255,TRUE,Cat,17,7586.45
3256,TRUE,Cat,7,992.36
3257,TRUE,Cat,9,3278.54
3258,FALSE,Dog,7,6307.83
3259,FALSE,Dog,7,0
3260,TRUE,Cat,11,660.43
3261,FALSE,Cat,14,262.88
3262,FALSE,Cat,7,1207.93
3263,FALSE,Cat,9,0
3264,TRUE,Cat,14,4693.35
3265,TRUE,Cat,11,1362.25
3266,FALSE,Dog,10,3619.11
3267,TRUE,Both,7,0
3268,FALSE,Dog,7,6393.15
3269,FALSE,Cat,6,0
3270,FALSE,Dog,14,3046.85
3271,FALSE,Cat,13,1399.26
3272,TRUE,Dog,9,3647.93
3273,FALSE,Dog,10,1449.37
3274,FALSE,Dog,8,0
3275,FALSE,Dog,15,13537.08
3276,TRUE,Dog,13,5926.92
3277,TRUE,Cat,8,487.59
3278,FALSE,Dog,6,2246.46
3279,FALSE,Dog,10,2109.13
3280,FALSE,Cat,6,2008.17
3281,FALSE,Cat,5,0
3282,FALSE,Cat,6,0
3283,FALSE,Dog,15,0
3284,TRUE,Dog,12,6939.26
3285,FALSE,Cat,8,932.84
3286,FALSE,Cat,11,1389.36
3287,TRUE,Dog,8,537.99
3288,TRUE,Cat,10,1554.76
3289,TRUE,Cat,17,5211.7
3290,TRUE,Cat,9,5601.26
3291,FALSE,Dog,6,1930.13
3292,TRUE,Dog,9,0
3293,TRUE,Cat,12,6360.42
3294,TRUE,Dog,10,0
3295,TRUE,Dog,12,2808.66
3296,TRUE,Cat,8,975.18
3297,FALSE,Both,15,528.64
3298,TRUE,Cat,10,1999.88
3299,TRUE,Dog,12,2261.62
3300,FALSE,Cat,11,7191.77
3301,FALSE,Dog,18,0
3302,TRUE,Dog,6,4350.96
3303,TRUE,Dog,8,403.5
3304,FALSE,Cat,14,3247.34
3305,FALSE,Cat,9,4556.17
3306,TRUE,Cat,13,898.46
3307,FALSE,Cat,8,0
3308,FALSE,Dog,14,0
3309,FALSE,Cat,12,0
3310,FALSE,Dog,9,1422.05
3311,FALSE,Dog,8,883.59
3312,FALSE,Dog,16,8772.72
3313,FALSE,Dog,6,0
3314,FALSE,Dog,12,4963.61
3315,FALSE,Dog,12,403.62
3316,TRUE,Cat,10,3311.83
3317,FALSE,Cat,8,4602.28
3318,FALSE,Dog,10,1874.96
3319,TRUE,Cat,9,3460.1
3320,TRUE,Cat,14,8460.3
3321,TRUE,Cat,10,1527.47
3322,FALSE,Cat,4,0
3323,FALSE,Cat,5,1075.64
3324,FALSE,Both,12,949.48
3325,FALSE,Dog,9,0
3326,FALSE,Dog,13,7910.7
3327,TRUE,Dog,11,521.57
3328,FALSE,Dog,12,1633
3329,FALSE,Cat,10,1487.61
3330,TRUE,Cat,17,9529.93
3331,FALSE,Cat,5,1044.96
3332,FALSE,Dog,17,2225.9
3333,TRUE,Cat,7,0
3334,TRUE,Cat,9,2858.22
3335,FALSE,Dog,8,3870
3336,FALSE,Cat,10,2679.6
3337,TRUE,Both,12,8549.43
3338,FALSE,Both,15,0
3339,FALSE,Dog,8,0
3340,TRUE,Dog,15,0
3341,FALSE,Dog,10,0
3342,TRUE,Dog,10,4682.46
3343,TRUE,Dog,12,6070.09
3344,FALSE,Dog,10,4315.02
3345,TRUE,Cat,9,3318.62
3346,FALSE,Cat,8,0
3347,TRUE,Both,14,0
3348,FALSE,Dog,12,6398.9
3349,FALSE,Dog,12,790.19
3350,TRUE,Cat,11,3988.02
3351,FALSE,Cat,6,0
3352,TRUE,Cat,14,1735.11
3353,FALSE,Dog,15,5963.72
3354,FALSE,Both,12,5874.86
3355,TRUE,Cat,13,1564.71
3356,TRUE,Dog,12,1877.85
3357,TRUE,Dog,10,1495.48
3358,TRUE,Both,15,4991.62
3359,FALSE,Cat,6,1470.92
3360,FALSE,Cat,8,811.52
3361,FALSE,Dog,12,3322.69
3362,TRUE,Cat,4,0
3363,FALSE,Cat,12,522.4
3364,FALSE,Dog,8,2566.9
3365,FALSE,Dog,9,1118.59
3366,FALSE,Cat,11,2596.64
3367,TRUE,Cat,12,4417.7
3368,TRUE,Dog,10,3503.65
3369,TRUE,Cat,12,0
3370,FALSE,Dog,11,747.4
3371,TRUE,Both,6,0
3372,TRUE,Dog,11,1877.85
3373,TRUE,Cat,11,5617.5
3374,TRUE,Dog,7,202.19
3375,FALSE,Cat,15,1602.12
3376,TRUE,Dog,14,727.42
3377,TRUE,Cat,11,1899.98
3378,TRUE,Both,10,2721.93
3379,FALSE,Cat,17,4440.17
3380,FALSE,Cat,6,1117.09
3381,FALSE,Dog,10,0
3382,FALSE,Dog,8,0
3383,FALSE,Dog,10,2751.05
3384,TRUE,Dog,10,522.94
3385,TRUE,Both,9,5424.95
3386,FALSE,Dog,15,4586.76
3387,FALSE,Both,8,0
3388,TRUE,Dog,4,0
3389,TRUE,Dog,12,0
3390,TRUE,Cat,8,3054.12
3391,FALSE,Cat,12,1713.36
3392,FALSE,Dog,11,709
3393,TRUE,Dog,9,2066.66
3394,FALSE,Cat,10,1836.54
3395,FALSE,Cat,10,0
3396,FALSE,Dog,16,3850.35
3397,FALSE,Dog,8,932.51
3398,TRUE,Cat,9,697.55
3399,TRUE,Dog,9,0
3400,TRUE,Dog,8,1495.48
3401,TRUE,Dog,11,1241.9
3402,FALSE,Cat,15,5195.2
3403,FALSE,Cat,10,2185.45
3404,TRUE,Cat,11,9484.29
3405,TRUE,Cat,12,3891.24
3406,TRUE,Cat,10,0
3407,TRUE,Dog,6,0
3408,FALSE,Cat,13,4901.9
3409,TRUE,Cat,7,2449.6
3410,FALSE,Dog,9,883.59
3411,FALSE,Both,14,5036.65
3412,TRUE,Dog,10,366.69
3413,FALSE,Cat,15,6119.7
3414,TRUE,Dog,15,2857.59
3415,TRUE,Dog,8,2587.6
3416,FALSE,Dog,3,0
3417,FALSE,Cat,12,6879.93
3418,FALSE,Both,8,0
3419,FALSE,Dog,4,2858.22
3420,FALSE,Both,10,2110.65
3421,FALSE,Cat,11,1156.74
3422,FALSE,Dog,11,7287.86
3423,TRUE,Cat,13,2616.28
3424,FALSE,Dog,11,2092.65
3425,TRUE,Dog,8,3850.35
3426,TRUE,Dog,12,2204.82
3427,TRUE,Dog,10,0
3428,TRUE,Cat,9,344.03
3429,TRUE,Cat,11,2104.32
3430,TRUE,Cat,6,0
3431,TRUE,Dog,12,5319.08
3432,TRUE,Dog,8,0
3433,FALSE,Dog,13,0
3434,FALSE,Dog,9,1050.85
3435,FALSE,Both,19,8002.57
3436,TRUE,Dog,10,979.21
3437,FALSE,Dog,7,2153.79
3438,TRUE,Both,7,0
3439,TRUE,Cat,9,1129.31
3440,FALSE,Cat,10,786.77
3441,TRUE,Cat,7,0
3442,TRUE,Cat,8,0
3443,TRUE,Dog,4,0
3444,TRUE,Cat,6,788.49
3445,FALSE,Dog,15,5514.35
3446,FALSE,Cat,10,3725.7
3447,FALSE,Dog,10,4044.14
3448,TRUE,Cat,6,2440.98
3449,TRUE,Cat,13,1210.52
3450,FALSE,Cat,9,923.7
3451,TRUE,Dog,7,0
3452,TRUE,Cat,10,4022.96
3453,FALSE,Cat,5,0
3454,FALSE,Cat,10,3024.23
3455,FALSE,Cat,7,0
3456,FALSE,Dog,7,0
3457,FALSE,Cat,10,2734.88
3458,FALSE,Cat,8,1216.24
3459,TRUE,Dog,14,2734.59
3460,FALSE,Cat,9,5273.76
3461,FALSE,Dog,13,6057.18
3462,TRUE,Cat,5,5957.98
3463,TRUE,Dog,15,1435.86
3464,FALSE,Both,5,0
3465,FALSE,Cat,7,0
3466,FALSE,Cat,11,4158.16
3467,TRUE,Cat,8,3403.14
3468,TRUE,Cat,9,2465
3469,FALSE,Cat,10,3027.05
3470,TRUE,Dog,14,977.07
3471,FALSE,Cat,12,1678.38
3472,FALSE,Dog,6,2138.32
3473,FALSE,Cat,10,1075.64
3474,TRUE,Both,6,0
3475,FALSE,Cat,9,0
3476,TRUE,Dog,12,790.19
3477,FALSE,Cat,13,1097.66
3478,FALSE,Cat,8,0
3479,FALSE,Dog,12,0
3480,FALSE,Cat,8,2461.16
3481,FALSE,Dog,5,3463.71
3482,TRUE,Cat,8,660.99
3483,TRUE,Dog,3,1424.22
3484,FALSE,Dog,6,163.95
3485,TRUE,Cat,7,2993.54
3486,FALSE,Dog,11,3905.58
3487,FALSE,Dog,15,7283.66
3488,TRUE,Dog,7,4202.68
3489,TRUE,Cat,8,463.12
3490,TRUE,Both,11,0
3491,TRUE,Cat,12,1507.24
3492,TRUE,Dog,12,179.33
3493,TRUE,Dog,13,2383.35
3494,FALSE,Dog,4,0
3495,TRUE,Dog,10,1809.86
3496,FALSE,Dog,11,747.74
3497,FALSE,Cat,8,0
3498,FALSE,Cat,4,0
3499,FALSE,Dog,11,3174.93
3500,FALSE,Dog,12,667.04
3501,TRUE,Dog,10,0
3502,FALSE,Both,11,7717.95
3503,TRUE,Dog,14,2364.57
3504,TRUE,Dog,10,0
3505,FALSE,Dog,6,3905.58
3506,FALSE,Dog,13,2819.45
3507,TRUE,Both,19,4585.76
3508,FALSE,Dog,11,220.33
3509,TRUE,Cat,5,0
3510,FALSE,Dog,10,0
3511,FALSE,Dog,11,2365.47
3512,FALSE,Cat,9,1453.92
3513,FALSE,Cat,9,2140.26
3514,FALSE,Dog,6,598.08
3515,FALSE,Cat,9,179.33
3516,FALSE,Both,5,0
3517,TRUE,Dog,13,2389.21
3518,TRUE,Dog,11,3623.04
3519,TRUE,Both,4,0
3520,TRUE,Cat,19,3965.97
3521,FALSE,Dog,8,660.99
3522,TRUE,Dog,7,926.24
3523,FALSE,Dog,6,2073.22
3524,FALSE,Cat,11,726.96
3525,TRUE,Dog,11,0
3526,FALSE,Dog,6,814.48
3527,FALSE,Cat,3,0
3528,TRUE,Cat,6,0
3529,TRUE,Dog,12,3921.35
3530,FALSE,Dog,14,2649.17
3531,FALSE,Dog,13,2151.28
3532,FALSE,Both,18,1939.08
3533,TRUE,Cat,9,3753.52
3534,FALSE,Both,9,2066.66
3535,TRUE,Dog,12,1981.29
3536,TRUE,Dog,12,2679.6
3537,TRUE,Dog,10,2991.52
3538,FALSE,Both,10,1395.1
3539,TRUE,Dog,11,6028.05
3540,TRUE,Cat,9,2309.14
3541,FALSE,Both,13,2125.71
3542,TRUE,Both,9,4698.04
3543,TRUE,Dog,8,0
3544,TRUE,Dog,21,6270.92
3545,TRUE,Dog,14,1112.95
3546,FALSE,Dog,15,3410.41
3547,FALSE,Cat,7,1235.85
3548,FALSE,Dog,14,2021.45
3549,FALSE,Dog,13,0
3550,TRUE,Cat,11,1486.55
3551,FALSE,Cat,9,8870.45
3552,TRUE,Cat,8,3685.51
3553,TRUE,Cat,10,7188.45
3554,TRUE,Cat,6,344.03
3555,TRUE,Dog,10,919.86
3556,TRUE,Both,14,935.7
3557,FALSE,Both,10,0
3558,FALSE,Cat,11,4122.99
3559,TRUE,Cat,11,6484.69
3560,FALSE,Both,10,4711.27
3561,TRUE,Cat,8,8262.81
3562,TRUE,Cat,19,2745.32
3563,FALSE,Dog,9,1981.29
3564,TRUE,Both,6,1316.05
3565,FALSE,Cat,9,0
3566,TRUE,Dog,13,1095.35
3567,FALSE,Cat,12,2449.6
3568,FALSE,Both,18,1422.05
3569,FALSE,Dog,10,0
3570,FALSE,Cat,4,1417.94
3571,TRUE,Cat,12,311.47
3572,TRUE,Cat,9,5230.1
3573,TRUE,Cat,9,0
3574,FALSE,Dog,11,0
3575,FALSE,Both,7,0
3576,FALSE,Cat,10,8246.79
3577,TRUE,Cat,5,123.64
3578,TRUE,Cat,14,2911.58
3579,FALSE,Cat,6,0
3580,TRUE,Dog,10,261.2
3581,TRUE,Dog,10,1374.33
3582,TRUE,Cat,5,0
3583,TRUE,Cat,7,0
3584,TRUE,Cat,11,3627.21
3585,TRUE,Dog,7,0
3586,FALSE,Cat,15,5368.93
3587,TRUE,Dog,10,1484.6
3588,FALSE,Dog,10,3020.58
3589,FALSE,Cat,8,6667.94
3590,FALSE,Cat,6,0
3591,FALSE,Dog,15,3897.47
3592,FALSE,Dog,9,474.74
3593,TRUE,Cat,6,0
3594,TRUE,Both,6,1241.9
3595,TRUE,Both,6,1877.85
3596,FALSE,Dog,14,5201.48
3597,TRUE,Dog,17,1836.54
3598,FALSE,Cat,9,2457.7
3599,FALSE,Cat,14,2332.14
3600,FALSE,Both,8,1612.42
3601,FALSE,Dog,8,0
3602,TRUE,Cat,9,2225.9
3603,FALSE,Dog,9,2544.99
3604,TRUE,Cat,7,1429.11
3605,TRUE,Cat,10,8324.06
3606,TRUE,Dog,8,663.55
3607,TRUE,Dog,7,2190.7
3608,FALSE,Dog,13,0
3609,FALSE,Cat,12,806.21
3610,TRUE,Dog,6,6658.79
3611,TRUE,Cat,11,2196.74
3612,FALSE,Dog,12,2797.53
3613,FALSE,Cat,12,5903.45
3614,TRUE,Dog,8,3125.16
3615,FALSE,Dog,12,650.7
3616,TRUE,Dog,11,0
3617,FALSE,Cat,7,0
3618,TRUE,Dog,10,2370.57
3619,TRUE,Dog,11,1691.08
3620,TRUE,Both,5,0
3621,TRUE,Dog,9,0
3622,TRUE,Dog,12,578.37
3623,TRUE,Dog,15,1958.42
3624,TRUE,Dog,16,1428.78
3625,FALSE,Dog,14,3416.52
3626,TRUE,Dog,13,1036.61
3627,FALSE,Dog,10,1462.77
3628,FALSE,Dog,12,8154.52
3629,FALSE,Dog,14,1214.21
3630,TRUE,Dog,12,726.96
3631,FALSE,Dog,9,2088.94
3632,FALSE,Cat,8,3286.05
3633,TRUE,Cat,7,1076.84
3634,TRUE,Both,13,0
3635,FALSE,Dog,11,1435.86
3636,FALSE,Cat,15,2881.32
3637,FALSE,Cat,9,2154.74
3638,FALSE,Both,9,1367.44
3639,TRUE,Both,11,973.05
3640,FALSE,Dog,9,2449.6
3641,FALSE,Dog,5,0
3642,FALSE,Cat,10,1301.86
3643,TRUE,Both,9,407.24
3644,TRUE,Cat,5,1429.11
3645,FALSE,Cat,12,2661.39
3646,FALSE,Both,10,521.57
3647,TRUE,Both,9,2977.08
3648,FALSE,Dog,12,0
3649,TRUE,Dog,12,2420.93
3650,TRUE,Cat,7,239.64
3651,FALSE,Cat,9,1044.96
3652,FALSE,Both,8,2558.24
3653,FALSE,Cat,12,3408.21
3654,FALSE,Dog,7,3403.14
3655,FALSE,Cat,12,3546.92
3656,FALSE,Dog,14,12957.16
3657,TRUE,Dog,10,931.48
3658,TRUE,Both,8,5520.21
3659,TRUE,Cat,9,2339.31
3660,TRUE,Dog,3,0
3661,TRUE,Cat,9,7813.8
3662,TRUE,Cat,12,1801.59
3663,FALSE,Cat,6,220.33
3664,TRUE,Dog,11,1047.54
3665,TRUE,Dog,8,442.42
3666,TRUE,Cat,14,0
3667,TRUE,Cat,5,0
3668,FALSE,Cat,15,6101.79
3669,TRUE,Cat,12,0
3670,TRUE,Both,10,1991.5
3671,TRUE,Dog,10,0
3672,TRUE,Dog,11,0
3673,TRUE,Both,9,0
3674,TRUE,Cat,8,5096.59
3675,TRUE,Cat,10,578.37
3676,TRUE,Cat,10,0
3677,FALSE,Cat,14,1909.83
3678,TRUE,Dog,13,8648.59
3679,TRUE,Dog,5,0
3680,FALSE,Dog,5,0
3681,FALSE,Dog,12,0
3682,FALSE,Both,9,442.42
3683,TRUE,Cat,7,0
3684,FALSE,Cat,12,3628.82
3685,FALSE,Cat,10,0
3686,FALSE,Cat,7,6637.75
3687,FALSE,Cat,9,2081.92
3688,TRUE,Cat,11,4575.81
3689,FALSE,Cat,10,3691.74
3690,FALSE,Cat,9,1735.11
3691,FALSE,Cat,17,3387.93
3692,FALSE,Dog,8,0
3693,FALSE,Cat,7,0
3694,TRUE,Dog,13,0
3695,TRUE,Cat,11,554.12
3696,TRUE,Both,7,1132.08
3697,FALSE,Dog,11,534.04
3698,FALSE,Dog,9,7569.1
3699,FALSE,Dog,11,732.56
3700,FALSE,Dog,15,5043.76
3701,FALSE,Dog,6,7312.55
3702,TRUE,Dog,12,0
3703,FALSE,Cat,9,1088.04
3704,TRUE,Dog,13,5274.01
3705,TRUE,Cat,12,0
3706,FALSE,Cat,13,5954.37
3707,FALSE,Dog,16,3055.53
3708,FALSE,Cat,15,2689.62
3709,TRUE,Both,6,0
3710,TRUE,Dog,15,5648.52
3711,FALSE,Cat,8,1756.19
3712,FALSE,Cat,8,522.48
3713,FALSE,Dog,9,6742.12
3714,TRUE,Cat,4,713.42
3715,TRUE,Cat,10,1346.74
3716,FALSE,Cat,13,4918.76
3717,FALSE,Cat,8,0
3718,TRUE,Cat,6,5530.19
3719,FALSE,Dog,12,0
3720,FALSE,Dog,11,2679.6
3721,FALSE,Dog,13,2740.72
3722,TRUE,Cat,9,1990.65
3723,FALSE,Both,8,0
3724,TRUE,Cat,13,1183.06
3725,TRUE,Cat,7,3807.16
3726,FALSE,Cat,9,237.32
3727,TRUE,Cat,9,0
3728,FALSE,Dog,6,783.6
3729,TRUE,Dog,5,3099.99
3730,FALSE,Cat,10,711.22
3731,FALSE,Dog,11,884.12
3732,FALSE,Dog,8,4348.11
3733,FALSE,Dog,9,2478.49
3734,FALSE,Dog,8,1181.25
3735,FALSE,Dog,8,4641.98
3736,TRUE,Dog,10,687.99
3737,FALSE,Dog,14,5290.69
3738,FALSE,Dog,7,0
3739,TRUE,Cat,7,283.96
3740,FALSE,Dog,12,3099.99
3741,TRUE,Both,6,1609.73
3742,TRUE,Cat,9,733.38
3743,TRUE,Both,6,3338.85
3744,FALSE,Dog,12,3651.44
3745,FALSE,Cat,11,3898
3746,TRUE,Cat,11,0
3747,FALSE,Dog,7,1786.4
3748,TRUE,Dog,9,3074.29
3749,FALSE,Cat,5,0
3750,TRUE,Dog,16,496.44
3751,FALSE,Cat,12,0
3752,FALSE,Cat,11,1573.54
3753,TRUE,Dog,18,5343.86
3754,TRUE,Dog,10,8908.94
3755,FALSE,Cat,10,0
3756,TRUE,Dog,11,677.19
3757,TRUE,Dog,11,0
3758,FALSE,Cat,10,4556.13
3759,TRUE,Dog,10,0
3760,FALSE,Cat,5,571.48
3761,FALSE,Dog,9,6387.56
3762,TRUE,Cat,8,237.32
3763,FALSE,Cat,10,0
3764,FALSE,Dog,12,1670.56
3765,TRUE,Cat,10,3974.1
3766,TRUE,Cat,14,3417.59
3767,FALSE,Cat,9,811.52
3768,FALSE,Cat,9,1318.16
3769,TRUE,Cat,10,4239.47
3770,TRUE,Cat,12,0
3771,FALSE,Both,16,474.74
3772,TRUE,Both,12,1330.04
3773,FALSE,Cat,5,0
3774,TRUE,Cat,11,1767.18
3775,TRUE,Dog,1,0
3776,FALSE,Dog,8,0
3777,TRUE,Dog,10,0
3778,TRUE,Dog,11,4444.11
3779,TRUE,Cat,11,5320.67
3780,FALSE,Dog,18,775.23
3781,TRUE,Cat,8,3870
3782,TRUE,Cat,5,0
3783,FALSE,Cat,7,841.52
3784,TRUE,Dog,16,7017.3
3785,FALSE,Cat,12,0
3786,FALSE,Dog,10,5917.37
3787,TRUE,Cat,9,1230.58
3788,TRUE,Dog,6,1469.88
3789,FALSE,Cat,10,4356.82
3790,TRUE,Both,11,2483.8
3791,FALSE,Dog,4,0
3792,TRUE,Cat,12,1469.88
3793,TRUE,Dog,11,2580
3794,TRUE,Dog,12,5758.25
3795,FALSE,Cat,15,9358.74
3796,FALSE,Cat,12,3420.61
3797,FALSE,Dog,5,0
3798,FALSE,Cat,8,0
3799,FALSE,Cat,6,2190.7
3800,TRUE,Cat,11,0
3801,FALSE,Dog,12,1602.12
3802,FALSE,Dog,11,0
3803,FALSE,Both,9,3286.05
3804,FALSE,Dog,8,0
3805,TRUE,Cat,12,1823.26
3806,FALSE,Cat,8,0
3807,TRUE,Cat,14,6570.79
3808,TRUE,Cat,9,283.96
3809,TRUE,Cat,10,3175.88
3810,FALSE,Dog,7,786.77
3811,TRUE,Cat,9,660.99
3812,FALSE,Cat,6,1050.85
3813,FALSE,Dog,12,7737.28
3814,TRUE,Cat,7,0
3815,TRUE,Dog,11,4949.78
3816,TRUE,Cat,9,923.01
3817,TRUE,Cat,7,2978.99
3818,TRUE,Cat,7,7288.1
3819,TRUE,Cat,9,123.64
3820,TRUE,Dog,13,4483.57
3821,FALSE,Dog,11,3332.94
3822,TRUE,Dog,10,709
3823,FALSE,Cat,9,4962.61
3824,FALSE,Cat,10,0
3825,FALSE,Dog,7,1045.88
3826,TRUE,Cat,10,458.66
3827,FALSE,Cat,11,0
3828,FALSE,Dog,9,0
3829,FALSE,Cat,14,3320.06
3830,FALSE,Cat,7,0
3831,TRUE,Dog,6,3193.65
3832,TRUE,Dog,10,0
3833,FALSE,Cat,6,1129.31
3834,FALSE,Cat,6,4400.3
3835,FALSE,Dog,10,3302.57
3836,TRUE,Cat,7,0
3837,FALSE,Dog,12,1731.62
3838,FALSE,Cat,8,3867.58
3839,TRUE,Cat,6,0
3840,FALSE,Cat,7,0
3841,TRUE,Both,8,947.82
3842,FALSE,Dog,4,1612.42
3843,TRUE,Cat,13,5527.18
3844,FALSE,Cat,8,0
3845,FALSE,Cat,12,975.18
3846,FALSE,Dog,9,2788.72
3847,TRUE,Cat,11,1196.16
3848,TRUE,Dog,7,2440.98
3849,TRUE,Dog,10,3850.35
3850,TRUE,Cat,10,0
3851,TRUE,Cat,5,2773.01
3852,FALSE,Cat,9,0
3853,TRUE,Cat,15,1430.18
3854,FALSE,Dog,6,0
3855,TRUE,Cat,14,0
3856,TRUE,Dog,9,0
3857,FALSE,Dog,7,2580
3858,TRUE,Dog,16,2538.41
3859,TRUE,Dog,10,6994.45
3860,TRUE,Dog,9,3256.83
3861,FALSE,Cat,12,3730.63
3862,TRUE,Cat,12,2976.55
3863,TRUE,Cat,9,4681.61
3864,FALSE,Cat,12,0
3865,TRUE,Cat,15,1829.55
3866,TRUE,Cat,4,0
3867,TRUE,Dog,7,373.7
3868,TRUE,Cat,11,2012.45
3869,TRUE,Cat,11,1025.54
3870,FALSE,Cat,11,0
3871,TRUE,Cat,15,1444.26
3872,FALSE,Dog,8,3455.39
3873,FALSE,Dog,9,0
3874,TRUE,Cat,9,1283.45
3875,FALSE,Cat,7,669.39
3876,TRUE,Cat,13,0
3877,TRUE,Cat,12,3309.98
3878,TRUE,Cat,14,2295.79
3879,TRUE,Dog,5,777.38
3880,FALSE,Dog,9,0
3881,FALSE,Cat,11,1181.25
3882,FALSE,Cat,11,0
3883,TRUE,Cat,14,5645.42
3884,FALSE,Dog,7,0
3885,FALSE,Cat,14,440.66
3886,FALSE,Dog,8,1196.16
3887,FALSE,Cat,10,3759.93
3888,FALSE,Cat,10,605.43
3889,FALSE,Cat,11,1921.4
3890,TRUE,Dog,21,1095.35
3891,FALSE,Cat,9,741.83
3892,FALSE,Cat,4,0
3893,TRUE,Cat,5,5768.52
3894,TRUE,Cat,8,179.33
3895,TRUE,Cat,8,0
3896,TRUE,Cat,9,0
3897,FALSE,Cat,7,0
3898,TRUE,Dog,13,7092.11
3899,FALSE,Dog,8,4266.15
3900,FALSE,Dog,13,1164.86
3901,FALSE,Both,13,3894.33
3902,FALSE,Cat,6,1327.6
3903,TRUE,Both,11,3544.53
3904,TRUE,Dog,7,1848.82
3905,TRUE,Dog,11,0
3906,TRUE,Cat,7,2225.49
3907,TRUE,Cat,16,6073.72
3908,TRUE,Cat,8,179.33
3909,TRUE,Cat,5,1836.54
3910,FALSE,Both,8,549.46
3911,FALSE,Dog,10,0
3912,TRUE,Dog,8,7538.33
3913,TRUE,Cat,9,2051.08
3914,TRUE,Cat,9,4027.56
3915,TRUE,Cat,16,5362.05
3916,FALSE,Cat,5,0
3917,TRUE,Dog,15,0
3918,TRUE,Cat,15,5787.14
3919,TRUE,Dog,11,5216.97
3920,FALSE,Dog,12,0
3921,TRUE,Dog,9,0
3922,TRUE,Cat,10,549.46
3923,FALSE,Cat,11,393.75
3924,TRUE,Cat,16,2297
3925,FALSE,Cat,4,0
3926,FALSE,Dog,12,3905.58
3927,TRUE,Cat,10,2180.88
3928,TRUE,Dog,8,0
3929,FALSE,Dog,14,13303.3
3930,TRUE,Dog,12,4112.1
3931,TRUE,Cat,10,0
3932,TRUE,Both,14,689.64
3933,FALSE,Cat,12,3455.66
3934,TRUE,Dog,6,1391.64
3935,FALSE,Dog,12,3238.38
3936,TRUE,Dog,8,7027.95
3937,FALSE,Dog,14,5969.11
3938,TRUE,Dog,8,0
3939,TRUE,Both,19,3575.59
3940,TRUE,Dog,11,6130.1
3941,FALSE,Cat,9,475.65
3942,FALSE,Cat,13,1469.88
3943,FALSE,Dog,12,4776.52
3944,TRUE,Dog,14,4202.45
3945,TRUE,Dog,10,522.48
3946,FALSE,Cat,8,1590.15
3947,TRUE,Cat,7,1602.12
3948,TRUE,Dog,13,3002.43
3949,TRUE,Cat,9,0
3950,FALSE,Dog,8,0
3951,TRUE,Dog,7,8610.86
3952,TRUE,Cat,12,6660.18
3953,TRUE,Cat,11,932.84
3954,FALSE,Dog,16,4565.98
