customer_id,add_to_cart,purchase,view,view_to_cart_rate,cart_to_purchase_rate
3341,3,5,5,0.60,1.67
3342,4,0,6,0.67,0.00
3343,4,0,14,0.29,0.00
3344,3,1,4,0.75,0.33
3345,1,0,9,0.11,0.00
3346,4,1,12,0.33,0.25
3347,2,2,4,0.50,1.00
3348,4,3,5,0.80,0.75
3349,2,0,12,0.17,0.00
3350,2,2,7,0.29,1.00
3351,8,1,7,1.14,0.12
3352,2,0,14,0.14,0.00
3353,1,1,6,0.17,1.00
3354,3,3,9,0.33,1.00
3355,6,1,8,0.75,0.17
3356,3,2,6,0.50,0.67
3357,3,1,7,0.43,0.33
3358,5,1,5,1.00,0.20
3359,4,1,3,1.33,0.25
3360,4,1,10,0.40,0.25
3361,4,0,13,0.31,0.00
3362,8,1,11,0.73,0.12
3363,7,0,10,0.70,0.00
3364,2,1,9,0.22,0.50
3365,7,0,5,1.40,0.00
3366,5,1,7,0.71,0.20
3367,5,0,7,0.71,0.00
3368,2,0,7,0.29,0.00
3369,4,1,7,0.57,0.25
3370,6,2,5,1.20,0.33
3371,2,0,9,0.22,0.00
3372,2,0,7,0.29,0.00
3373,4,2,9,0.44,0.50
3374,3,1,6,0.50,0.33
3375,8,0,4,2.00,0.00
3376,5,2,7,0.71,0.40
3377,6,1,6,1.00,0.17
3378,4,1,10,0.40,0.25
3379,3,0,5,0.60,0.00
3380,4,2,9,0.44,0.50
3381,3,4,6,0.50,1.33
3382,7,0,3,2.33,0.00
3383,3,1,2,1.50,0.33
3384,3,0,6,0.50,0.00
3385,1,3,4,0.25,3.00
3386,4,3,9,0.44,0.75
3387,5,1,6,0.83,0.20
3388,4,1,6,0.67,0.25
3389,1,3,8,0.12,3.00
3390,2,0,8,0.25,0.00
3391,1,1,7,0.14,1.00
3392,6,1,5,1.20,0.17
3393,2,2,9,0.22,1.00
3394,6,1,5,1.20,0.17
3395,5,3,6,0.83,0.60
3396,0,4,4,0.00,0.00
3397,6,1,10,0.60,0.17
3398,2,1,6,0.33,0.50
3399,5,2,5,1.00,0.40
3400,2,0,9,0.22,0.00
3401,2,2,6,0.33,1.00
3402,2,2,3,0.67,1.00
3403,4,2,5,0.80,0.50
3404,3,1,8,0.38,0.33
3405,5,1,4,1.25,0.20
3406,4,1,7,0.57,0.25
3407,1,1,7,0.14,1.00
3408,4,1,5,0.80,0.25
3409,1,1,6,0.17,1.00
3410,2,1,6,0.33,0.50
3411,2,1,5,0.40,0.50
3412,6,0,9,0.67,0.00
3413,4,0,7,0.57,0.00
3414,3,1,8,0.38,0.33
3415,6,0,4,1.50,0.00
3416,2,0,11,0.18,0.00
3417,4,0,4,1.00,0.00
3418,7,0,8,0.88,0.00
3419,3,2,3,1.00,0.67
3420,0,2,2,0.00,0.00
3421,6,1,6,1.00,0.17
3422,4,1,5,0.80,0.25
3423,2,1,5,0.40,0.50
3424,3,3,5,0.60,1.00
3425,6,1,9,0.67,0.17
3426,6,2,5,1.20,0.33
3427,4,1,8,0.50,0.25
3428,2,1,5,0.40,0.50
3429,3,1,7,0.43,0.33
3430,5,1,10,0.50,0.20
3431,0,1,11,0.00,0.00
3432,4,1,11,0.36,0.25
3433,3,1,8,0.38,0.33
3434,4,4,9,0.44,1.00
3435,3,0,1,3.00,0.00
3436,3,1,9,0.33,0.33
3437,3,5,5,0.60,1.67
3438,5,2,11,0.45,0.40
3439,1,1,12,0.08,1.00
3440,3,3,5,0.60,1.00
3441,5,5,8,0.62,1.00
3442,6,0,8,0.75,0.00
3443,2,2,6,0.33,1.00
3444,1,0,3,0.33,0.00
3445,2,2,8,0.25,1.00
3446,1,1,16,0.06,1.00
3447,3,2,11,0.27,0.67
3448,5,0,5,1.00,0.00
3449,4,2,5,0.80,0.50
3450,2,0,5,0.40,0.00
3451,6,3,6,1.00,0.50
3452,4,3,12,0.33,0.75
3453,1,2,3,0.33,2.00
3454,2,1,13,0.15,0.50
3455,1,1,5,0.20,1.00
3456,0,0,10,0.00,0.00
3457,3,0,11,0.27,0.00
3458,0,3,5,0.00,0.00
3459,4,0,17,0.24,0.00
3460,2,3,11,0.18,1.50
3461,7,1,9,0.78,0.14
3462,2,0,8,0.25,0.00
3463,5,0,8,0.62,0.00
3464,6,1,11,0.55,0.17
3465,6,0,15,0.40,0.00
3466,4,2,8,0.50,0.50
3467,1,0,8,0.12,0.00
3468,3,1,4,0.75,0.33
3469,1,1,7,0.14,1.00
3470,4,1,5,0.80,0.25
3471,2,1,5,0.40,0.50
3472,3,2,5,0.60,0.67
3473,1,3,8,0.12,3.00
3474,6,1,6,1.00,0.17
3475,2,3,11,0.18,1.50
3476,1,1,3,0.33,1.00
3477,5,3,7,0.71,0.60
3478,1,2,8,0.12,2.00
3479,6,2,7,0.86,0.33
3480,1,1,3,0.33,1.00
3481,6,3,5,1.20,0.50
3482,3,1,11,0.27,0.33
3483,5,2,10,0.50,0.40
3484,2,2,9,0.22,1.00
3485,3,1,5,0.60,0.33
3486,6,0,5,1.20,0.00
3487,4,1,8,0.50,0.25
3488,4,3,6,0.67,0.75
3489,1,0,5,0.20,0.00
3490,5,2,10,0.50,0.40
3491,4,3,12,0.33,0.75
3492,5,4,9,0.56,0.80
3493,2,1,7,0.29,0.50
3494,6,0,8,0.75,0.00
3495,3,2,9,0.33,0.67
3496,3,0,6,0.50,0.00
3497,3,1,11,0.27,0.33
3498,2,1,10,0.20,0.50
3499,3,1,8,0.38,0.33
3500,4,0,4,1.00,0.00
3501,2,0,7,0.29,0.00
3502,2,1,13,0.15,0.50
3503,2,1,4,0.50,0.50
3504,5,2,6,0.83,0.40
3505,7,0,7,1.00,0.00
3506,2,2,11,0.18,1.00
3507,1,2,10,0.10,2.00
3508,3,0,7,0.43,0.00
3509,2,3,12,0.17,1.50
3510,2,4,7,0.29,2.00
3511,3,1,7,0.43,0.33
3512,1,4,8,0.12,4.00
3513,4,2,8,0.50,0.50
3514,3,1,8,0.38,0.33
3515,2,2,9,0.22,1.00
3516,2,2,6,0.33,1.00
3517,1,0,3,0.33,0.00
3518,4,0,8,0.50,0.00
3519,3,2,10,0.30,0.67
3520,6,2,9,0.67,0.33
3521,1,1,7,0.14,1.00
3522,8,1,6,1.33,0.12
3523,2,0,9,0.22,0.00
3524,3,2,5,0.60,0.67
3525,2,4,10,0.20,2.00
3526,3,2,7,0.43,0.67
3527,3,0,11,0.27,0.00
3528,0,3,18,0.00,0.00
3529,4,0,7,0.57,0.00
3530,1,1,10,0.10,1.00
3531,4,0,5,0.80,0.00
3532,5,2,7,0.71,0.40
3533,1,1,3,0.33,1.00
3534,4,0,9,0.44,0.00
3535,3,2,7,0.43,0.67
3536,5,1,10,0.50,0.20
3537,1,1,11,0.09,1.00
3538,4,0,3,1.33,0.00
3539,5,3,6,0.83,0.60
3540,3,1,12,0.25,0.33
3541,1,0,6,0.17,0.00
3542,6,1,7,0.86,0.17
3543,5,4,8,0.62,0.80
3544,4,1,5,0.80,0.25
3545,3,0,10,0.30,0.00
3546,4,1,7,0.57,0.25
3547,4,1,5,0.80,0.25
3548,3,2,9,0.33,0.67
3549,6,0,12,0.50,0.00
3550,3,2,4,0.75,0.67
3551,8,0,11,0.73,0.00
3552,6,2,8,0.75,0.33
3553,1,1,7,0.14,1.00
3554,6,1,6,1.00,0.17
3555,8,1,7,1.14,0.12
3556,6,0,7,0.86,0.00
3557,3,1,7,0.43,0.33
3558,4,1,6,0.67,0.25
3559,5,0,8,0.62,0.00
3560,5,1,11,0.45,0.20
3561,2,3,11,0.18,1.50
3562,3,0,6,0.50,0.00
3563,5,0,5,1.00,0.00
3564,5,2,8,0.62,0.40
3565,6,3,5,1.20,0.50
3566,5,0,5,1.00,0.00
3567,3,1,7,0.43,0.33
3568,3,1,2,1.50,0.33
3569,4,0,4,1.00,0.00
3570,4,3,5,0.80,0.75
3571,4,3,11,0.36,0.75
3572,4,0,9,0.44,0.00
3573,6,0,5,1.20,0.00
3574,6,2,11,0.55,0.33
3575,2,3,13,0.15,1.50
3576,2,1,7,0.29,0.50
3577,5,3,11,0.45,0.60
3578,2,1,5,0.40,0.50
3579,4,1,8,0.50,0.25
3580,2,1,9,0.22,0.50
3581,4,0,6,0.67,0.00
3582,5,1,9,0.56,0.20
3583,3,2,10,0.30,0.67
3584,3,0,5,0.60,0.00
3585,3,1,1,3.00,0.33
3586,5,2,8,0.62,0.40
3587,0,1,4,0.00,0.00
3588,7,0,8,0.88,0.00
3589,4,2,3,1.33,0.50
3590,4,0,8,0.50,0.00
3591,2,1,5,0.40,0.50
3592,3,4,13,0.23,1.33
3593,1,1,4,0.25,1.00
3594,5,0,11,0.45,0.00
3595,3,0,9,0.33,0.00
3596,3,1,11,0.27,0.33
3597,3,2,7,0.43,0.67
3598,3,0,7,0.43,0.00
3599,1,4,8,0.12,4.00
3600,2,0,8,0.25,0.00
3601,1,1,5,0.20,1.00
3602,2,0,8,0.25,0.00
3603,1,0,2,0.50,0.00
3604,2,0,4,0.50,0.00
3605,2,1,6,0.33,0.50
3606,8,1,5,1.60,0.12
3607,2,1,7,0.29,0.50
3608,4,1,11,0.36,0.25
3609,6,1,13,0.46,0.17
3610,3,1,9,0.33,0.33
3611,9,3,6,1.50,0.33
3612,5,2,6,0.83,0.40
3613,3,1,8,0.38,0.33
3614,3,2,11,0.27,0.67
3615,5,1,5,1.00,0.20
3616,7,0,11,0.64,0.00
3617,1,2,5,0.20,2.00
3618,3,0,7,0.43,0.00
3619,3,0,6,0.50,0.00
3620,6,2,5,1.20,0.33
3621,4,0,12,0.33,0.00
3622,4,0,4,1.00,0.00
3623,5,1,4,1.25,0.20
3624,2,0,11,0.18,0.00
3625,1,1,7,0.14,1.00
3626,5,0,4,1.25,0.00
3627,1,1,4,0.25,1.00
3628,3,2,2,1.50,0.67
3629,1,0,8,0.12,0.00
3630,4,0,5,0.80,0.00
3631,4,0,4,1.00,0.00
3632,1,1,6,0.17,1.00
3633,1,0,14,0.07,0.00
3634,2,1,5,0.40,0.50
3635,4,1,7,0.57,0.25
3636,4,0,14,0.29,0.00
3637,1,2,9,0.11,2.00
3638,4,1,5,0.80,0.25
3639,6,1,8,0.75,0.17
3640,4,0,5,0.80,0.00
3641,5,2,10,0.50,0.40
3642,5,2,9,0.56,0.40
3643,5,1,6,0.83,0.20
3644,3,1,2,1.50,0.33
3645,3,1,6,0.50,0.33
3646,5,1,5,1.00,0.20
3647,2,0,12,0.17,0.00
3648,1,1,7,0.14,1.00
3649,3,0,8,0.38,0.00
3650,3,0,9,0.33,0.00
3651,4,1,7,0.57,0.25
3652,3,1,9,0.33,0.33
3653,3,1,4,0.75,0.33
3654,2,1,5,0.40,0.50
3655,5,2,9,0.56,0.40
3656,4,0,3,1.33,0.00
3657,3,0,10,0.30,0.00
3658,5,1,5,1.00,0.20
3659,7,1,8,0.88,0.14
3660,4,1,8,0.50,0.25
3661,2,0,7,0.29,0.00
3662,4,0,14,0.29,0.00
3663,2,1,11,0.18,0.50
3664,0,3,8,0.00,0.00
3665,4,3,8,0.50,0.75
3666,2,1,8,0.25,0.50
3667,3,1,5,0.60,0.33
3668,6,0,8,0.75,0.00
3669,5,2,9,0.56,0.40
3670,4,3,5,0.80,0.75
3671,1,1,6,0.17,1.00
3672,2,2,4,0.50,1.00
3673,1,4,7,0.14,4.00
3674,3,1,5,0.60,0.33
3675,3,1,5,0.60,0.33
3676,2,1,5,0.40,0.50
3677,2,0,8,0.25,0.00
3678,2,3,10,0.20,1.50
3679,4,0,3,1.33,0.00
3680,3,1,8,0.38,0.33
3681,4,1,10,0.40,0.25
3682,6,1,6,1.00,0.17
3683,3,1,10,0.30,0.33
3684,1,2,6,0.17,2.00
3685,3,3,3,1.00,1.00
3686,5,2,9,0.56,0.40
3687,2,2,13,0.15,1.00
3688,1,1,5,0.20,1.00
3689,3,2,7,0.43,0.67
3690,5,1,8,0.62,0.20
3691,4,1,4,1.00,0.25
3692,2,0,4,0.50,0.00
3693,4,3,8,0.50,0.75
3694,1,2,7,0.14,2.00
3695,2,2,10,0.20,1.00
3696,3,0,6,0.50,0.00
3697,2,2,8,0.25,1.00
3698,4,2,11,0.36,0.50
3699,7,0,3,2.33,0.00
3700,2,2,4,0.50,1.00
3701,1,1,4,0.25,1.00
3702,6,1,6,1.00,0.17
3703,4,1,7,0.57,0.25
3704,2,1,10,0.20,0.50
3705,5,0,9,0.56,0.00
3706,2,1,7,0.29,0.50
3707,2,0,8,0.25,0.00
3708,1,4,11,0.09,4.00
3709,8,3,8,1.00,0.38
3710,2,2,9,0.22,1.00
3711,2,0,7,0.29,0.00
3712,7,0,5,1.40,0.00
3713,2,3,10,0.20,1.50
3714,4,2,7,0.57,0.50
3715,2,1,8,0.25,0.50
3716,3,1,5,0.60,0.33
3717,8,2,3,2.67,0.25
3718,6,3,3,2.00,0.50
3719,4,0,5,0.80,0.00
3720,11,2,5,2.20,0.18
3721,1,2,10,0.10,2.00
3722,8,2,2,4.00,0.25
3723,2,2,10,0.20,1.00
3724,3,0,7,0.43,0.00
3725,2,1,4,0.50,0.50
3726,2,3,7,0.29,1.50
3727,2,1,6,0.33,0.50
3728,5,1,8,0.62,0.20
3729,4,2,7,0.57,0.50
3730,3,1,7,0.43,0.33
3731,2,3,6,0.33,1.50
3732,5,2,5,1.00,0.40
3733,1,2,10,0.10,2.00
3734,5,2,1,5.00,0.40
3735,2,3,6,0.33,1.50
3736,4,0,4,1.00,0.00
3737,6,1,5,1.20,0.17
3738,6,1,8,0.75,0.17
3739,2,0,7,0.29,0.00
3740,4,0,7,0.57,0.00
3741,5,4,6,0.83,0.80
3742,1,0,10,0.10,0.00
3743,2,0,9,0.22,0.00
3744,6,0,10,0.60,0.00
3745,2,0,5,0.40,0.00
3746,3,1,7,0.43,0.33
3747,0,1,7,0.00,0.00
3748,4,2,10,0.40,0.50
3749,2,2,6,0.33,1.00
3750,5,1,4,1.25,0.20
3751,4,0,9,0.44,0.00
3752,4,0,5,0.80,0.00
3753,4,1,8,0.50,0.25
3754,3,0,12,0.25,0.00
3755,4,1,9,0.44,0.25
3756,6,2,6,1.00,0.33
3757,3,0,7,0.43,0.00
3758,4,1,5,0.80,0.25
3759,2,1,6,0.33,0.50
3760,2,2,7,0.29,1.00
3761,1,1,9,0.11,1.00
3762,3,0,5,0.60,0.00
3763,2,0,6,0.33,0.00
3764,0,2,10,0.00,0.00
3765,5,0,3,1.67,0.00
3766,1,0,12,0.08,0.00
3767,3,1,7,0.43,0.33
3768,2,1,6,0.33,0.50
3769,1,1,14,0.07,1.00
3770,3,0,6,0.50,0.00
3771,2,1,8,0.25,0.50
3772,5,1,5,1.00,0.20
3773,3,2,8,0.38,0.67
3774,1,0,8,0.12,0.00
3775,7,1,9,0.78,0.14
3776,1,1,6,0.17,1.00
3777,5,1,8,0.62,0.20
3778,1,0,9,0.11,0.00
3779,5,1,6,0.83,0.20
3780,2,2,5,0.40,1.00
3781,5,2,7,0.71,0.40
3782,3,2,10,0.30,0.67
3783,0,1,4,0.00,0.00
3784,1,0,6,0.17,0.00
3785,1,1,11,0.09,1.00
3786,6,1,15,0.40,0.17
3787,4,6,8,0.50,1.50
3788,5,1,8,0.62,0.20
3789,2,0,6,0.33,0.00
3790,6,0,6,1.00,0.00
3791,6,0,7,0.86,0.00
3792,2,2,3,0.67,1.00
3793,4,1,14,0.29,0.25
3794,4,3,7,0.57,0.75
3795,2,1,8,0.25,0.50
3796,3,2,15,0.20,0.67
3797,4,2,5,0.80,0.50
3798,3,1,9,0.33,0.33
3799,3,3,7,0.43,1.00
3800,3,1,3,1.00,0.33
3801,3,2,12,0.25,0.67
3802,3,2,6,0.50,0.67
3803,2,0,5,0.40,0.00
3804,6,1,7,0.86,0.17
3805,2,1,3,0.67,0.50
3806,4,0,6,0.67,0.00
3807,2,2,9,0.22,1.00
3808,2,1,9,0.22,0.50
3809,2,2,8,0.25,1.00
3810,6,1,9,0.67,0.17
3811,8,3,6,1.33,0.38
3812,4,0,11,0.36,0.00
3813,3,0,13,0.23,0.00
3814,2,0,8,0.25,0.00
3815,4,1,3,1.33,0.25
3816,4,1,7,0.57,0.25
3817,1,2,6,0.17,2.00
3818,2,3,2,1.00,1.50
3819,1,3,5,0.20,3.00
3820,3,1,9,0.33,0.33
3821,2,1,10,0.20,0.50
3822,4,0,6,0.67,0.00
3823,7,4,6,1.17,0.57
3824,4,2,4,1.00,0.50
3825,9,0,12,0.75,0.00
3826,3,0,12,0.25,0.00
3827,1,2,4,0.25,2.00
3828,6,1,7,0.86,0.17
3829,4,1,6,0.67,0.25
3830,4,0,7,0.57,0.00
3831,4,2,15,0.27,0.50
3832,5,3,10,0.50,0.60
3833,3,1,4,0.75,0.33
3834,5,1,7,0.71,0.20
3835,6,3,8,0.75,0.50
3836,2,1,8,0.25,0.50
3837,3,3,8,0.38,1.00
3838,2,1,4,0.50,0.50
3839,5,1,10,0.50,0.20
3840,3,0,6,0.50,0.00
3841,2,2,11,0.18,1.00
3842,9,0,7,1.29,0.00
3843,2,0,10,0.20,0.00
3844,7,0,7,1.00,0.00
3845,2,2,3,0.67,1.00
3846,4,1,3,1.33,0.25
3847,5,1,9,0.56,0.20
3848,3,2,9,0.33,0.67
3849,6,0,5,1.20,0.00
3850,3,1,5,0.60,0.33
3851,4,0,7,0.57,0.00
3852,2,4,10,0.20,2.00
3853,6,0,10,0.60,0.00
3854,4,0,5,0.80,0.00
3855,4,3,4,1.00,0.75
3856,5,2,5,1.00,0.40
3857,3,4,8,0.38,1.33
3858,3,3,7,0.43,1.00
3859,5,4,7,0.71,0.80
3860,3,3,4,0.75,1.00
3861,1,2,6,0.17,2.00
3862,4,2,5,0.80,0.50
3863,5,0,10,0.50,0.00
3864,1,2,9,0.11,2.00
3865,2,1,7,0.29,0.50
3866,3,2,10,0.30,0.67
3867,3,1,10,0.30,0.33
3868,4,2,5,0.80,0.50
3869,8,3,5,1.60,0.38
3870,3,1,4,0.75,0.33
3871,6,0,8,0.75,0.00
3872,1,2,7,0.14,2.00
3873,5,3,7,0.71,0.60
3874,3,0,5,0.60,0.00
3875,4,1,6,0.67,0.25
3876,6,2,9,0.67,0.33
3877,3,1,11,0.27,0.33
3878,3,3,9,0.33,1.00
3879,2,2,7,0.29,1.00
3880,1,1,4,0.25,1.00
3881,3,0,3,1.00,0.00
3882,2,1,4,0.50,0.50
3883,2,0,11,0.18,0.00
3884,1,1,4,0.25,1.00
3885,6,2,1,6.00,0.33
3886,1,1,7,0.14,1.00
3887,7,1,11,0.64,0.14
3888,4,2,6,0.67,0.50
3889,1,1,6,0.17,1.00
3890,8,0,10,0.80,0.00
3891,2,0,8,0.25,0.00
3892,1,0,11,0.09,0.00
3893,3,1,9,0.33,0.33
3894,1,0,6,0.17,0.00
3895,0,0,3,0.00,0.00
3896,2,5,10,0.20,2.50
3897,2,0,12,0.17,0.00
3898,3,4,10,0.30,1.33
3899,3,2,4,0.75,0.67
3900,5,0,10,0.50,0.00
3901,4,0,12,0.33,0.00
3902,9,1,7,1.29,0.11
3903,2,0,12,0.17,0.00
3904,2,1,8,0.25,0.50
3905,3,1,9,0.33,0.33
3906,2,0,6,0.33,0.00
3907,5,1,6,0.83,0.20
3908,2,1,9,0.22,0.50
3909,2,1,8,0.25,0.50
3910,5,0,5,1.00,0.00
3911,2,2,7,0.29,1.00
3912,4,2,10,0.40,0.50
3913,1,1,7,0.14,1.00
3914,6,0,5,1.20,0.00
3915,6,0,5,1.20,0.00
3916,5,2,7,0.71,0.40
3917,6,1,4,1.50,0.17
3918,3,1,5,0.60,0.33
3919,3,2,3,1.00,0.67
3920,1,0,4,0.25,0.00
3921,1,0,8,0.12,0.00
3922,3,0,9,0.33,0.00
3923,0,3,5,0.00,0.00
3924,6,0,8,0.75,0.00
3925,3,0,5,0.60,0.00
3926,6,0,5,1.20,0.00
3927,4,0,8,0.50,0.00
3928,5,3,6,0.83,0.60
3929,4,0,8,0.50,0.00
3930,5,1,14,0.36,0.20
3931,5,2,7,0.71,0.40
3932,3,0,2,1.50,0.00
3933,7,1,7,1.00,0.14
3934,2,1,6,0.33,0.50
3935,1,1,5,0.20,1.00
3936,3,2,8,0.38,0.67
3937,5,0,8,0.62,0.00
3938,8,0,7,1.14,0.00
3939,3,0,5,0.60,0.00
3940,4,2,7,0.57,0.50
3941,6,0,9,0.67,0.00
3942,6,1,6,1.00,0.17
3943,3,4,6,0.50,1.33
3944,2,1,11,0.18,0.50
3945,2,1,8,0.25,0.50
3946,8,2,8,1.00,0.25
3947,3,1,9,0.33,0.33
3948,5,2,3,1.67,0.40
3949,5,0,10,0.50,0.00
3950,3,0,8,0.38,0.00
3951,5,0,14,0.36,0.00
3952,7,0,7,1.00,0.00
3953,5,2,13,0.38,0.40
3954,2,0,7,0.29,0.00
3955,5,1,9,0.56,0.20
3956,3,0,4,0.75,0.00
3957,6,1,8,0.75,0.17
3958,5,0,6,0.83,0.00
3959,1,0,5,0.20,0.00
3960,3,0,5,0.60,0.00
3961,6,3,6,1.00,0.50
3962,5,1,6,0.83,0.20
3963,5,0,11,0.45,0.00
3964,7,0,8,0.88,0.00
3965,2,1,9,0.22,0.50
3966,4,2,5,0.80,0.50
3967,3,1,7,0.43,0.33
3968,6,3,5,1.20,0.50
3969,2,1,4,0.50,0.50
3970,1,0,6,0.17,0.00
3971,4,1,8,0.50,0.25
3972,5,1,13,0.38,0.20
3973,4,2,7,0.57,0.50
3974,2,2,15,0.13,1.00
3975,5,0,3,1.67,0.00
3976,3,0,8,0.38,0.00
3977,7,1,7,1.00,0.14
3978,5,0,7,0.71,0.00
3979,2,1,7,0.29,0.50
3980,9,0,5,1.80,0.00
3981,3,1,7,0.43,0.33
3982,2,0,12,0.17,0.00
3983,5,0,8,0.62,0.00
3984,7,0,6,1.17,0.00
3985,2,2,7,0.29,1.00
3986,1,0,6,0.17,0.00
3987,3,1,7,0.43,0.33
3988,5,0,6,0.83,0.00
3989,6,1,6,1.00,0.17
3990,3,3,6,0.50,1.00
3991,3,3,11,0.27,1.00
3992,3,3,9,0.33,1.00
3993,3,1,10,0.30,0.33
3994,4,1,4,1.00,0.25
3995,1,3,7,0.14,3.00
3996,4,2,7,0.57,0.50
3997,5,1,3,1.67,0.20
3998,7,1,5,1.40,0.14
3999,5,1,5,1.00,0.20
4000,2,1,6,0.33,0.50
4001,3,1,10,0.30,0.33
4002,2,2,8,0.25,1.00
4003,3,3,9,0.33,1.00
4004,3,1,6,0.50,0.33
4005,3,3,10,0.30,1.00
4006,1,2,2,0.50,2.00
4007,1,1,10,0.10,1.00
4008,3,0,6,0.50,0.00
4009,1,1,4,0.25,1.00
4010,3,1,7,0.43,0.33
4011,1,4,7,0.14,4.00
4012,4,4,10,0.40,1.00
4013,1,0,5,0.20,0.00
4014,6,0,6,1.00,0.00
4015,3,1,9,0.33,0.33
4016,3,0,4,0.75,0.00
4017,2,1,5,0.40,0.50
4018,6,2,10,0.60,0.33
4019,4,0,4,1.00,0.00
4020,5,1,7,0.71,0.20
4021,3,1,8,0.38,0.33
4022,3,0,8,0.38,0.00
4023,5,2,5,1.00,0.40
4024,2,0,6,0.33,0.00
4025,3,0,8,0.38,0.00
4026,4,2,3,1.33,0.50
4027,4,3,11,0.36,0.75
4028,1,0,11,0.09,0.00
4029,7,0,7,1.00,0.00
4030,1,2,3,0.33,2.00
4031,6,2,10,0.60,0.33
4032,5,2,8,0.62,0.40
4033,3,1,10,0.30,0.33
4034,4,0,6,0.67,0.00
4035,4,1,8,0.50,0.25
4036,3,0,11,0.27,0.00
4037,5,2,6,0.83,0.40
4038,4,2,6,0.67,0.50
4039,7,1,11,0.64,0.14
4040,3,1,9,0.33,0.33
4041,5,1,8,0.62,0.20
4042,1,1,11,0.09,1.00
4043,1,1,5,0.20,1.00
4044,1,2,11,0.09,2.00
4045,3,1,9,0.33,0.33
4046,5,2,5,1.00,0.40
4047,3,1,7,0.43,0.33
4048,4,1,5,0.80,0.25
4049,1,2,8,0.12,2.00
4050,8,3,8,1.00,0.38
4051,3,0,6,0.50,0.00
4052,2,1,10,0.20,0.50
4053,4,0,10,0.40,0.00
4054,3,1,3,1.00,0.33
4055,2,0,11,0.18,0.00
4056,3,1,10,0.30,0.33
4057,2,2,13,0.15,1.00
4058,4,0,7,0.57,0.00
4059,4,3,10,0.40,0.75
4060,6,1,6,1.00,0.17
4061,4,4,2,2.00,1.00
4062,6,0,4,1.50,0.00
4063,2,3,6,0.33,1.50
4064,5,2,7,0.71,0.40
4065,2,1,7,0.29,0.50
4066,3,1,7,0.43,0.33
4067,1,2,13,0.08,2.00
4068,4,2,5,0.80,0.50
4069,1,1,7,0.14,1.00
4070,4,1,8,0.50,0.25
4071,5,2,13,0.38,0.40
4072,3,0,10,0.30,0.00
4073,4,2,9,0.44,0.50
4074,3,1,9,0.33,0.33
4075,3,2,8,0.38,0.67
4076,4,0,7,0.57,0.00
4077,4,2,9,0.44,0.50
4078,6,1,3,2.00,0.17
4079,1,0,0,0.00,0.00
4080,4,2,6,0.67,0.50
4081,6,0,12,0.50,0.00
4082,2,1,10,0.20,0.50
4083,3,0,5,0.60,0.00
4084,6,0,3,2.00,0.00
4085,2,0,11,0.18,0.00
4086,3,2,4,0.75,0.67
4087,4,2,8,0.50,0.50
4088,0,1,6,0.00,0.00
4089,3,0,9,0.33,0.00
4090,5,1,10,0.50,0.20
4091,2,0,4,0.50,0.00
4092,2,1,10,0.20,0.50
4093,3,0,8,0.38,0.00
4094,5,1,5,1.00,0.20
4095,3,0,12,0.25,0.00
4096,3,0,8,0.38,0.00
4097,1,0,9,0.11,0.00
4098,2,1,5,0.40,0.50
4099,6,1,9,0.67,0.17
4100,5,3,6,0.83,0.60
4101,5,2,4,1.25,0.40
4102,11,1,7,1.57,0.09
4103,2,0,8,0.25,0.00
4104,1,2,5,0.20,2.00
4105,5,1,4,1.25,0.20
4106,3,0,10,0.30,0.00
4107,2,1,6,0.33,0.50
4108,3,2,6,0.50,0.67
4109,5,0,4,1.25,0.00
4110,8,0,5,1.60,0.00
4111,7,3,1,7.00,0.43
4112,5,1,10,0.50,0.20
4113,3,1,12,0.25,0.33
4114,2,1,10,0.20,0.50
4115,3,1,8,0.38,0.33
4116,4,0,8,0.50,0.00
4117,2,1,7,0.29,0.50
4118,1,2,7,0.14,2.00
4119,4,2,12,0.33,0.50
4120,5,0,5,1.00,0.00
4121,2,0,7,0.29,0.00
4122,3,3,7,0.43,1.00
4123,1,2,5,0.20,2.00
4124,1,1,8,0.12,1.00
4125,4,1,6,0.67,0.25
4126,2,1,11,0.18,0.50
4127,2,2,5,0.40,1.00
4128,1,2,10,0.10,2.00
4129,3,2,5,0.60,0.67
4130,1,0,8,0.12,0.00
4131,4,0,8,0.50,0.00
4132,4,0,3,1.33,0.00
4133,3,0,8,0.38,0.00
4134,3,3,7,0.43,1.00
4135,5,1,5,1.00,0.20
4136,8,3,10,0.80,0.38
4137,7,2,6,1.17,0.29
4138,4,2,7,0.57,0.50
4139,6,1,11,0.55,0.17
4140,8,1,8,1.00,0.12
4141,3,0,3,1.00,0.00
4142,4,1,5,0.80,0.25
4143,3,0,4,0.75,0.00
4144,3,4,14,0.21,1.33
4145,3,2,12,0.25,0.67
4146,3,1,6,0.50,0.33
4147,3,3,9,0.33,1.00
4148,3,1,13,0.23,0.33
4149,3,0,10,0.30,0.00
4150,6,1,8,0.75,0.17
4151,4,1,11,0.36,0.25
4152,0,1,7,0.00,0.00
4153,6,0,4,1.50,0.00
4154,2,3,11,0.18,1.50
4155,4,2,6,0.67,0.50
4156,4,2,6,0.67,0.50
4157,3,1,9,0.33,0.33
4158,3,0,8,0.38,0.00
4159,3,4,8,0.38,1.33
4160,4,0,4,1.00,0.00
4161,4,0,11,0.36,0.00
